,open,high,low,close,volume,edit_count,sentiment,neg_sentiment,SPY_open,SPY_high,SPY_low,SPY_close,SPY_volume,QQQ_open,QQQ_high,QQQ_low,QQQ_close,QQQ_volume,ITOT_open,ITOT_high,ITOT_low,ITOT_close,ITOT_volume,VTI_open,VTI_high,VTI_low,VTI_close,VTI_volume,AMZN_open,AMZN_high,AMZN_low,AMZN_close,AMZN_volume,AAPL_open,AAPL_high,AAPL_low,AAPL_close,AAPL_volume,AMC_open,AMC_high,AMC_low,AMC_close,AMC_volume,NVDA_open,NVDA_high,NVDA_low,NVDA_close,NVDA_volume,MSFT_open,MSFT_high,MSFT_low,MSFT_close,MSFT_volume,ROKU_open,ROKU_high,ROKU_low,ROKU_close,ROKU_volume,GOOGL_open,GOOGL_high,GOOGL_low,GOOGL_close,GOOGL_volume,NFLX_open,NFLX_high,NFLX_low,NFLX_close,NFLX_volume,DOGE-USD_open,DOGE-USD_high,DOGE-USD_low,DOGE-USD_close,DOGE-USD_volume,BTC-USD_open,BTC-USD_high,BTC-USD_low,BTC-USD_close,BTC-USD_volume,ETH-USD_open,ETH-USD_high,ETH-USD_low,ETH-USD_close,ETH-USD_volume,tomorrow,target
2022-01-06,359.0,362.6666564941406,340.1666564941406,354.8999938964844,90336600,1.1666666666666667,0.1455731203158696,0.0,456.9724798692001,459.83410541608504,454.5698589408135,457.02130126953125,86858900,378.51627150902146,383.3959388399158,376.24963936187464,380.09991455078125,70814300,102.72445503397672,103.44772695011048,102.05005596576335,102.7831039428711,2545500,231.58119940717953,233.11401637133815,229.96051793990497,231.57144165039062,4519200,163.45050048828125,164.8000030517578,161.93699645996094,163.25399780273438,51958000,171.20490804253564,173.78240551635335,170.15408703644871,170.51097106933594,96904000,22.959999084472656,23.770000457763672,20.799999237060547,22.459999084472656,59112700,276.066339409235,284.0367173762698,270.32328048500943,281.4398498535156,45418600,308.792780766719,314.26557534063966,307.1558746294155,309.51263427734375,39646100,198.82400512695312,203.5800018310547,190.0,193.8300018310547,5571500,136.99850463867188,139.94000244140625,136.55850219726562,137.74749755859375,37348000,554.3400268554688,563.3599853515625,542.010009765625,553.2899780273438,5711800,0.15943600237369537,0.16170600056648254,0.15514199435710907,0.16021299362182617,715345645,43565.51171875,43748.71875,42645.5390625,43160.9296875,30208048289,3549.708984375,3549.708984375,3335.376708984375,3418.408203125,24293791313,342.32000732421875,0
2022-01-07,360.1233215332031,360.30999755859375,336.6666564941406,342.32000732421875,84164700,1.1333333333333333,0.1192406664292017,0.0,457.0310620571528,458.2518950792036,453.8080449956423,455.2144470214844,85111600,380.10989917699925,381.8222505653766,374.1810535365627,375.9824523925781,72652300,102.74401541352516,103.13496840051073,101.9425498590844,102.28463745117188,1912700,231.5714475649319,232.4306068991346,229.7457488770901,230.51702880859375,3580200,163.83900451660156,165.24349975585938,162.031005859375,162.5540008544922,46606000,171.39324184377267,172.6324202407942,169.54934378393708,170.67947387695312,86709100,23.610000610351562,24.299999237060547,22.440000534057617,22.989999771118164,49481000,281.07029307458413,283.87689847970375,270.24338248871646,272.1410827636719,40993900,309.7789262121545,312.0962344454278,305.77541926146023,309.67047119140625,32720000,189.4600067138672,189.4600067138672,178.61000061035156,180.41000366210938,9217000,138.14549255371094,138.44850158691406,135.76649475097656,137.01699829101562,29760000,549.4600219726562,553.4299926757812,538.219970703125,541.0599975585938,3382900,0.16020500659942627,0.16029499471187592,0.15129899978637695,0.155022993683815,969384523,43153.5703125,43153.5703125,41077.4453125,41557.90234375,84196607520,3417.837890625,3420.4619140625,3117.38134765625,3193.21044921875,24494179209,352.7066650390625,1
2022-01-10,333.3333435058594,353.0333251953125,326.6666564941406,352.7066650390625,91815000,1.2333333333333334,0.0984315239720874,0.0166666666666666,451.9036102376908,454.87265499532356,445.9459385110317,454.6480407714844,119362000,370.99391006175074,376.7545077662704,365.54014551481333,376.2298889160156,91770500,101.5809023871287,102.15756321876584,100.0757096399246,102.12824249267578,3401700,228.6620495888878,230.25342808491067,225.49879321423057,230.1167449951172,5819600,160.5854949951172,161.6614990234375,156.30450439453125,161.48599243164062,87798000,167.6162337495022,171.00662413453185,166.71410821786515,170.69931030273438,106765600,22.420000076293945,22.8700008392334,21.25,22.780000686645508,37784000,265.4890751109397,274.3583588285276,256.13039274268993,273.669189453125,59468100,305.18369716513865,310.3409369447295,300.4504971676318,309.8971862792969,44289500,177.0399932861328,183.72000122070312,173.55999755859375,182.9600067138672,5849800,135.0780029296875,138.8195037841797,133.1645050048828,138.66949462890625,44408000,538.489990234375,543.6900024414062,526.3200073242188,539.8499755859375,4486100,0.15107299387454987,0.1521349996328354,0.1398400068283081,0.1433590054512024,763684873,41910.23046875,42199.484375,39796.5703125,41821.26171875,32104232331,3157.570556640625,3177.21337890625,2947.68359375,3083.097900390625,19535744145,354.79998779296875,1
2022-01-11,351.22332763671875,358.6166687011719,346.2733459472656,354.79998779296875,66063300,1.2333333333333334,0.0984315239720874,0.0166666666666666,454.37457112288536,458.8867656296658,451.2687489692798,458.7890930175781,74303100,375.48751314069045,382.0498395369518,373.3693737731125,381.881591796875,68295700,102.13802120039178,103.16429138183594,101.42451786692918,103.16429138183594,3424500,230.12650530024953,232.46964811306327,228.5448697491285,232.41107177734375,3524800,161.5,166.35000610351562,160.70150756835938,165.36199951171875,62806000,170.82819983425756,173.66342574183622,169.34118562313773,173.56430053710938,76138300,22.399999618530273,23.75,22.09000015258789,22.790000915527344,36063800,272.90015928012787,280.3111845577969,268.0660059352682,277.8341979980469,40408900,309.0195772355008,312.2046151555343,305.5781473740587,310.5973205566406,29386800,180.64599609375,189.08999633789062,179.4499969482422,185.6999969482422,3779300,138.0070037841797,140.21600341796875,136.6925048828125,139.73599243164062,28730000,536.989990234375,543.9099731445312,530.0700073242188,540.8400268554688,3077800,0.1433510035276413,0.1646209955215454,0.14264699816703796,0.1533990055322647,1628447666,41819.5078125,43001.15625,41407.75390625,42735.85546875,26327648900,3082.990966796875,3247.511962890625,3061.140625,3238.111572265625,15211447193,368.739990234375,1
2022-01-12,359.6166687011719,371.61334228515625,357.5299987792969,368.739990234375,83739000,1.2,0.0984315239720874,0.0166666666666666,460.58609541868134,462.1585437922433,457.9979354679971,460.0293884277344,67605400,384.49468148851975,386.2169405100978,381.0799164161663,383.3960266113281,54576400,103.59433727087884,103.88755944233353,102.8026478476806,103.28157043457031,1789700,233.3776170305152,234.16844227480266,231.6886014192959,232.77230834960938,4033100,166.5749969482422,166.8780059814453,164.41700744628906,165.20700073242188,50030000,174.59527982589304,175.64610071783264,173.30654635566668,174.01039123535156,74805200,22.860000610351562,23.360000610351562,22.049999237060547,22.719999313354492,27472100,280.33117978710067,285.6048043863165,275.7466941559724,279.6519775390625,38341300,315.2221277389229,318.91007978284836,312.66813849380287,313.8415832519531,34372200,188.27000427246094,190.5,176.6999969482422,177.44000244140625,5235700,141.14999389648438,142.60800170898438,140.6945037841797,141.4304962158203,26108000,544.27001953125,544.27001953125,532.02001953125,537.219970703125,3787400,0.15345799922943115,0.16165199875831604,0.1520950049161911,0.16165199875831604,896008600,42742.1796875,44135.3671875,42528.98828125,43949.1015625,33499938689,3238.449951171875,3401.219970703125,3216.718017578125,3372.25830078125,16662871689,343.85333251953125,0
2022-01-13,369.69000244140625,371.8666687011719,342.17999267578125,343.85333251953125,97209900,1.2,0.0984315239720874,0.0166666666666666,461.172156407911,461.8460586764571,452.62632454424306,453.6908874511719,91173100,384.80147723793505,385.49434381447713,372.8547091316664,373.8049011230469,77994000,103.56502832627335,103.73118409575576,101.59068884566075,101.80571746826172,2658400,233.5142855125103,233.7290753337225,228.92562231789483,229.36495971679688,4049300,165.25050354003906,166.22149658203125,161.09100341796875,161.21400451660156,52188000,174.25822713982427,175.09095141824773,170.30276412727804,170.69931030273438,84505800,22.649999618530273,23.149999618530273,20.530000686645508,20.65999984741211,41005000,283.44736554353085,284.4561253606236,264.6600788409418,265.42913818359375,54017100,316.0109387241808,316.4152375404507,299.77010330521006,300.5589599609375,45366000,178.55999755859375,179.7100067138672,167.8209991455078,168.3000030517578,6312100,141.5399932861328,142.85000610351562,138.40899658203125,138.58700561523438,31436000,537.0599975585938,540.7899780273438,518.260009765625,519.2000122070312,4475100,0.1615619957447052,0.17479200661182404,0.1615619957447052,0.17204299569129944,2301820074,43946.7421875,44278.421875,42447.04296875,42591.5703125,47691135082,3372.10498046875,3396.9697265625,3247.91748046875,3248.28857421875,15294466275,349.8699951171875,1
2022-01-14,339.9599914550781,350.6666564941406,337.7933349609375,349.8699951171875,72924300,1.2,0.0984315239720874,0.0166666666666666,450.42880294617004,454.2377961441828,449.1688948787715,453.8764343261719,95890900,371.2413147061149,376.4674155678094,371.0334366254272,376.1308898925781,80121200,101.0726579255794,101.88389201371193,100.65237679015914,101.84479522705078,2053900,227.96886709109324,229.56026052358882,226.80705335060924,229.45286560058594,3829900,160.14999389648438,162.25,159.80050659179688,162.13800048828125,45974000,169.85668226690106,172.27556126934417,169.60884655151452,171.57171630859375,80440800,20.329999923706055,21.079999923706055,19.510000228881836,20.56999969482422,56996600,262.68252398096814,271.6416972158224,261.783616496953,269.09478759765625,39583200,300.01665704343117,306.4952491031287,299.5236140573286,305.8838806152344,39846400,166.2729949951172,170.39999389648438,159.75999450683594,167.47999572753906,6402200,137.07899475097656,140.74200439453125,136.99850463867188,139.48049926757812,29662000,517.5999755859375,538.3699951171875,511.8800048828125,525.6900024414062,7861100,0.1720529943704605,0.20323200523853302,0.17128300666809082,0.18354900181293488,5784004926,42598.87109375,43346.6875,41982.6171875,43099.69921875,23577403399,3248.648681640625,3330.76611328125,3203.82373046875,3310.00146484375,13562957230,343.5033264160156,0
2022-01-18,342.2033386230469,356.92999267578125,338.6866760253906,343.5033264160156,66743400,1.2,0.0984315239720874,0.0166666666666666,449.0126365086008,449.22750432571775,444.6860111696733,445.8384704589844,109709100,370.22185107544,372.37959063623805,365.9954194133901,366.7674560546875,75450900,100.76966710598568,100.9065021408907,99.59679324767116,99.86068725585938,4908000,226.99254676509364,227.18780619144522,224.49319035417915,224.99110412597656,6511600,159.10499572753906,159.7344970703125,157.6645050048828,158.91749572753906,67292000,170.02518946115532,171.0462712826449,167.9433787639537,168.3300018310547,90956700,19.790000915527344,19.889999389648438,17.799999237060547,18.84000015258789,55679700,262.2830135320316,266.0584493581472,257.3889345693987,258.7173156738281,42427000,299.8391590846982,305.4894122630389,297.54156199178004,298.43890380859375,42333200,166.1999969482422,172.25,162.0,166.8300018310547,5141800,136.1750030517578,137.13150024414062,135.43850708007812,135.9980010986328,34872000,520.0800170898438,521.75,508.67999267578125,510.79998779296875,4839100,0.17108599841594696,0.17378999292850494,0.16256499290466309,0.16548499464988708,979693368,42250.07421875,42534.40234375,41392.21484375,42375.6328125,22417209227,3212.28759765625,3236.01611328125,3096.12353515625,3164.025146484375,13024154091,331.8833312988281,0
2022-01-19,347.2366638183594,351.5566711425781,331.6666564941406,331.8833312988281,75442500,1.2,0.0984315239720874,0.0166666666666666,447.4402127484541,448.8856600423297,440.92583430711204,441.2090759277344,109357600,368.3511178704944,370.86519822053424,362.4717504774264,362.739013671875,81791500,100.23209851240286,100.56441002307253,98.72690573930834,98.80509185791016,2930300,225.7428710178478,226.66060671876704,222.5015078952257,222.62843322753906,4868100,158.76199340820312,159.25,156.25,156.2989959716797,53242000,168.52827539145454,169.59892742679136,164.50342605825855,164.79090881347656,94815000,18.530000686645508,19.420000076293945,18.030000686645508,18.31999969482422,35096800,260.47516334828293,265.10954574338473,250.21755779283072,250.36737060546875,48831500,302.0282720951775,309.54224217063387,298.48822716876225,299.10943603515625,45933900,166.7270050048828,172.72000122070312,162.30999755859375,166.49000549316406,4133500,136.52349853515625,137.95950317382812,135.0155029296875,135.1165008544922,28648000,515.0,523.2100219726562,510.510009765625,515.8599853515625,4353500,0.16548499464988708,0.16864700615406036,0.16012200713157654,0.16235600411891937,935006164,42374.0390625,42478.3046875,41242.9140625,41744.328125,23091543258,3163.850341796875,3171.158447265625,3055.21240234375,3095.825927734375,13187424144,332.0899963378906,1
2022-01-20,336.57666015625,347.2200012207031,331.3333435058594,332.0899963378906,70488600,1.3,0.0984315239720874,0.0166666666666666,443.1624099056882,448.03596604380715,434.1282450756549,436.32574462890625,122379700,366.0152483238181,370.0535870130698,357.4832448070595,358.0276184082031,88610700,99.26447305950158,100.44712296507451,97.5149308979499,97.67131805419922,3317700,223.70237580035072,226.41652199857057,219.8068855142411,220.03143310546875,5175100,156.76600646972656,158.0,151.3509979248047,151.66749572753906,71974000,165.534418120884,168.21104068161702,162.75865522850907,163.08580017089844,91420500,18.59000015258789,20.15999984741211,17.950000762939453,18.06999969482422,51078700,252.73451200359852,255.4811920796764,240.48931831459845,241.2084503173828,43518100,304.76956604600167,307.3136543412113,296.9499123453094,297.40350341796875,35380700,170.3000030517578,179.67999267578125,167.02999877929688,167.36000061035156,7804000,136.25,137.62600708007812,132.96449279785156,133.3074951171875,29908000,517.75,526.6400146484375,506.92999267578125,508.25,12659000,0.1623460054397583,0.168845996260643,0.15517599880695343,0.15520399808883667,469269658,41744.02734375,43413.0234375,40672.82421875,40680.41796875,20382033940,3095.271728515625,3265.3369140625,3000.908203125,3001.1201171875,10645922764,314.6333312988281,0
2022-01-21,332.11334228515625,334.8500061035156,313.5,314.6333312988281,103416000,1.2666666666666666,0.0712091747257444,0.0166666666666666,435.16349444022876,437.6051605279872,427.7310771757291,427.7603759765625,202271200,355.8005566838693,358.4828847364216,347.8129274278829,348.0999755859375,143388900,97.30968308730324,97.9254482238367,95.6676551514647,95.69698333740234,6957400,219.2992027842907,220.73438265607345,215.59898675600203,215.67709350585938,8582600,149.9499969482422,150.89999389648438,142.07049560546875,142.64300537109375,163972000,162.99657606155472,164.89004437840123,160.894934234423,161.0039825439453,122848900,17.770000457763672,18.559999465942383,16.219999313354492,17.969999313354492,65185700,234.78625159504546,247.93035442390308,232.34919450885414,233.45785522460938,71895800,298.4783465141356,299.87857165432274,291.4968414190756,291.9110107421875,57984400,160.0,163.5,151.52999877929688,152.1300048828125,8167300,132.593505859375,134.86549377441406,130.0865020751953,130.35150146484375,55652000,400.42999267578125,409.1499938964844,379.989990234375,397.5,58904300,0.1552630066871643,0.15715600550174713,0.14149600267410278,0.14263999462127686,1163061854,40699.60546875,41060.52734375,35791.42578125,36457.31640625,43011992031,3002.956787109375,3029.0810546875,2496.81298828125,2557.931640625,26796291874,310.0,0
2022-01-24,301.586669921875,311.1700134277344,283.8233337402344,310.0,151565700,1.2666666666666666,0.0403462837139765,0.0166666666666666,421.94920278563944,430.1043735575504,410.94218268713223,429.57696533203125,251783900,342.37902433003666,350.3666546522323,330.73905836478684,349.6935729980469,198685800,94.23087810556693,96.39092526283306,91.87534701240247,96.3029556274414,12623900,212.82625559304245,217.29776628504624,207.0757785805379,217.06344604492188,22004300,139.0,144.94500732421875,135.3520050048828,144.54400634765625,155624000,158.6346857250003,160.89494619338095,153.36073454765128,160.2208251953125,162294600,16.239999771118164,17.290000915527344,14.229999542236328,16.639999389648438,82424700,223.03043196027977,233.51775620380042,208.62784182802227,233.43785095214844,91398200,288.1343154554551,292.975970800431,272.20900390605743,292.24627685546875,85731500,148.4499969482422,157.52000427246094,139.468994140625,157.32000732421875,9857000,125.97799682617188,131.2030029296875,124.5,130.8040008544922,76622000,383.9100036621094,387.260009765625,351.4599914550781,387.1499938964844,32346000,0.14188100397586823,0.14195099472999573,0.1272200047969818,0.1377979964017868,1446873574,36275.734375,37247.51953125,33184.05859375,36654.328125,41856658597,2535.89111328125,2537.20849609375,2172.30126953125,2440.352294921875,28220804648,306.1333312988281,0
2022-01-25,304.73333740234375,317.086669921875,301.07000732421875,306.1333312988281,86595900,1.2666666666666666,0.0403462837139765,0.0166666666666666,422.955172114056,429.4597742732674,417.183069795222,424.332275390625,167997300,343.1312617639472,347.44674108724274,338.1921783401573,341.587158203125,124398400,94.8173141572761,96.18567186861307,93.42940432404812,94.97369384765625,6914700,213.90997744737152,216.76080686346177,210.5319311784846,214.02713012695312,6600400,142.24249267578125,143.60000610351562,138.14500427246094,139.98599243164062,90824000,157.60368172951542,161.35095648458113,155.6606582185065,158.39675903320312,115798400,15.890000343322754,16.6200008392334,15.550000190734863,16.020000457763672,42434600,225.18784135282306,229.15303492304685,219.7344257178804,222.97052001953125,66461600,287.46379164695463,290.8855114106587,281.2021693651509,284.4759521484375,72848600,153.5,158.13999938964844,147.83999633789062,152.19000244140625,4495700,128.74000549316406,129.3990020751953,126.50050354003906,126.93499755859375,46960000,379.1400146484375,387.7099914550781,365.1300048828125,366.4200134277344,15145800,0.13778400421142578,0.14723600447177887,0.13323499262332916,0.14304900169372559,1347567750,36654.8046875,37444.5703125,35779.4296875,36954.00390625,26428189594,2440.3935546875,2498.507080078125,2359.384765625,2455.93505859375,16179776932,312.4700012207031,1
2022-01-26,317.4766540527344,329.2300109863281,302.0,312.4700012207031,104867400,1.4,0.0403462837139765,0.0166666666666666,430.436459215305,433.67899913463566,418.8531790764175,423.2677307128906,186391100,349.3075358822058,353.23701175271947,337.30135279902197,341.05267333984375,146559500,96.42024010393133,97.08487053152028,93.59556265091561,94.57295989990234,6695600,217.4442135987195,218.85010528664893,210.9322142335884,213.19725036621094,7096400,144.75,145.18499755859375,137.31849670410156,138.87249755859375,95602000,162.08453907927844,162.96683351874023,156.45371953904797,158.30752563476562,108275300,16.209999084472656,18.15999984741211,15.649999618530273,15.9399995803833,76722900,232.1194574634759,240.27960864299666,222.73081055850304,227.4451141357422,75595900,303.70459086931913,304.20750431494974,288.9527540293766,292.58154296875,90428900,156.95700073242188,160.1999969482422,146.26300048828125,147.72000122070312,6742500,131.11900329589844,133.0,127.14199829101562,129.23300170898438,49130000,378.2699890136719,382.6600036621094,356.6199951171875,359.70001220703125,12684000,0.14301399886608124,0.15260300040245056,0.14215199649333954,0.14378899335861206,1253108115,36950.515625,38825.41015625,36374.90625,36852.12109375,31324598034,2455.5791015625,2705.7841796875,2417.68310546875,2468.0302734375,21229909340,276.3666687011719,0
2022-01-27,311.1199951171875,311.7966613769531,276.3333435058594,276.3666687011719,147109500,1.5333333333333334,0.0403462837139765,0.0166666666666666,428.0337985509193,431.2860843399254,419.4293705031815,421.1775817871094,149878300,345.833365659036,347.68427211707825,336.5788031627661,337.61810302734375,95255700,95.62855060519877,96.3615985982323,93.53692092829907,93.94743347167969,8452900,215.57945553553662,217.13178807761275,210.78575992456615,211.61563110351562,5789200,140.8000030517578,144.24349975585938,139.35000610351562,139.6374969482422,77516000,161.04361588367703,162.42158160845577,156.9097187093408,157.84158325195312,121954600,16.110000610351562,16.59000015258789,14.399999618530273,14.520000457763672,50530200,235.39547993257557,239.6603294584869,216.48833953239014,219.1750946044922,57335300,298.44876879017403,303.0241918203241,293.78457154523636,295.6679992675781,53481300,151.8300018310547,156.41000366210938,146.9600067138672,147.82000732421875,4861900,131.3040008544922,132.65249633789062,128.9324951171875,129.0050048828125,31950000,382.05999755859375,394.79998779296875,378.1000061035156,386.70001220703125,24324700,0.14375600218772888,0.14500999450683594,0.13694700598716736,0.1412470042705536,608707586,36841.87890625,37148.32421875,35629.28125,37138.234375,25041426629,2467.1884765625,2510.45166015625,2328.4521484375,2423.001220703125,16126522783,282.1166687011719,1
2022-01-28,277.1866760253906,285.8333435058594,264.0033264160156,282.1166687011719,134789100,1.6666666666666667,0.0351321738958358,0.0233333333333333,422.5840391370019,431.68657774873293,417.8374544213345,431.63775634765625,164457400,339.52836636584965,348.4265872467766,334.50023603270193,348.2088317871094,108167900,94.17222361564792,96.24430847167969,93.10686419169687,96.24430847167969,4421000,212.34786350154482,216.90723882904675,209.83873446944747,216.82913208007812,4961200,140.86050415039062,143.9980010986328,137.92950439453125,143.97799682617188,74392000,164.2754091780795,168.87523880476402,161.39059822560537,168.85540771484375,179935700,14.600000381469727,15.25,13.399999618530273,15.0600004196167,53951600,219.85424977464154,228.30404293484713,212.702905445522,228.12425231933594,54377400,296.0525869690072,304.18779581928277,290.35301154792626,303.9708557128906,49743700,148.08999633789062,152.25999450683594,142.0330047607422,151.22999572753906,4316900,129.65899658203125,133.35650634765625,128.48500061035156,133.3509979248047,34362000,386.760009765625,387.0,372.0799865722656,384.3599853515625,11966600,0.14124399423599243,0.14241300523281097,0.1383800059556961,0.14165599644184113,506667466,37128.4453125,37952.87890625,36211.109375,37784.33203125,22238830523,2421.64697265625,2548.778564453125,2367.833740234375,2547.092041015625,14666227351,312.239990234375,1
2022-01-31,290.9033203125,312.663330078125,287.3500061035156,312.239990234375,104436000,2.2666666666666666,0.0368981485294573,0.028095238095238,430.9442764308919,439.7733491068547,429.54765062043737,439.4119873046875,152251400,349.5945665459411,359.9378754159193,347.9316929339058,359.343994140625,94326400,96.16612839919156,98.36527252197266,95.88268226186574,98.36527252197266,3615000,216.829123175992,221.57399997527867,215.97973652401438,221.43731689453125,5306400,144.75,150.36050415039062,144.30050659179688,149.57350158691406,78308000,168.68687777865713,173.48497282524716,168.04249594643557,173.26687622070312,115541600,15.140000343322754,16.25,15.0,16.059999465942383,41447900,231.5401269578421,244.7940948807124,230.24169342260106,244.5643768310547,56468000,304.6512315724731,308.03349877323006,302.1071132593389,306.6529846191406,46444500,153.47999572753906,164.30999755859375,153.11000061035156,164.0500030517578,4636500,134.16200256347656,135.47300720214844,132.20950317382812,135.30349731445312,39986000,401.9700012207031,427.70001220703125,398.20001220703125,427.1400146484375,20047500,0.1394689977169037,0.1422639936208725,0.13685299456119537,0.1418049931526184,412307174,37920.28125,38647.26171875,36733.57421875,38483.125,20734730465,2603.263427734375,2697.7353515625,2489.072265625,2688.27880859375,13778234614,310.4166564941406,0
2022-02-01,311.7366638183594,314.5666809082031,301.6666564941406,310.4166564941406,73138200,2.4,0.0374288204136004,0.028095238095238,440.16399075374,443.0451684561486,436.5112680820087,442.38104248046875,123155400,360.7099181063781,362.4519618217257,355.47393978577566,361.7887878417969,74433000,98.57052452598171,99.18628964935643,97.54426174860758,99.09832000732422,3269400,222.54054928038272,223.50708858098952,219.80687282846154,223.12632751464844,4697600,150.0,151.70799255371094,147.62750244140625,151.19349670410156,59220000,172.50357686642974,173.32639330906224,170.81829691992488,173.098388671875,86213900,18.149999618530273,18.709999084472656,16.520000457763672,16.860000610351562,124427700,250.73692799073444,251.14643668039201,238.6115844830154,246.0825653076172,51892500,306.0909641320293,306.3079042594761,300.8844311662613,304.46392822265625,40950400,168.7469940185547,168.7469940185547,160.1300048828125,166.25999450683594,3902400,137.59449768066406,137.79299926757812,134.36849975585938,137.6439971923828,68644000,432.9599914550781,458.4800109863281,425.5400085449219,457.1300048828125,22568100,0.1418049931526184,0.14412899315357208,0.14112499356269836,0.14263099431991577,409432267,38481.765625,39115.1328125,38113.6640625,38743.2734375,20288500328,2687.89892578125,2802.3154296875,2682.621826171875,2792.1171875,13194846235,301.88665771484375,0
2022-02-02,309.3933410644531,310.5,296.4700012207031,301.88665771484375,66792900,2.6,0.011482521462406,0.0328571428571428,444.8715668725972,447.43042819637714,442.47872215382887,446.67840576171875,117361000,365.98557104230713,366.3220967632851,360.57140653698355,364.728515625,78777100,99.61633590189815,99.83136451153433,98.77577358620218,99.68475341796875,3247100,224.44438768519734,224.98136231873738,222.5894006573395,224.60060119628906,4048200,155.05050659179688,155.0749969482422,148.86349487304688,150.6125030517578,87330000,173.2371432941248,174.3573654274973,171.82943842276012,174.3177032470703,84914300,16.549999237060547,17.06999969482422,15.380000114440918,15.420000076293945,48626000,257.6286051566415,257.8583384629048,245.23358343377276,252.11526489257812,54341900,305.32181458343854,310.735417121859,304.5822500795906,309.0985107421875,36636000,166.9600067138672,166.97000122070312,155.63999938964844,156.89999389648438,3229000,151.25,151.54649353027344,145.5225067138672,148.0,123200000,448.25,451.9800109863281,426.4800109863281,429.4800109863281,14346000,0.14262600243091583,0.1452530026435852,0.13691799342632294,0.13723500072956085,483194691,38743.71484375,38834.6171875,36832.73046875,36952.984375,19155189416,2791.958984375,2802.212158203125,2630.120361328125,2682.85400390625,13876301217,297.0466613769531,0
2022-02-03,294.0,312.3333435058594,293.50665283203125,297.0466613769531,78855600,2.533333333333333,0.0088443101364124,0.0328571428571428,440.4277654451302,442.40062102431307,435.31001277144964,436.17926025390625,118024400,354.8701544534225,358.23544149577356,348.86210925772633,349.94097900390625,95384800,98.2186530556668,98.75622455600052,97.10442072492933,97.27057647705078,2843700,221.4373186471992,222.53078330183322,218.82080968151385,219.26014709472656,4217700,141.7375030517578,144.24749755859375,138.33299255371094,138.8455047607422,225532000,172.9694757989876,174.71424868995348,170.62990634430213,171.4031524658203,89418100,15.039999961853027,15.850000381469727,14.649999618530273,14.869999885559082,39215100,244.2847366564064,250.4672663194242,237.51292291884923,239.19088745117188,41017800,305.1837183884812,306.8995283335849,295.78632087814174,297.0583801269531,43730000,152.10000610351562,155.60000610351562,145.17999267578125,145.27999877929688,4514200,145.70550537109375,149.6750030517578,142.66549682617188,143.08999633789062,71518000,421.44000244140625,429.260009765625,404.2799987792969,405.6000061035156,9905200,0.13721300661563873,0.13874700665473938,0.13556499779224396,0.1375409960746765,383506507,36944.8046875,37154.6015625,36375.5390625,37154.6015625,18591534769,2682.22607421875,2712.482666015625,2587.783447265625,2679.16259765625,12755505065,307.7733459472656,1
2022-02-04,299.0733337402344,312.1666564941406,293.72332763671875,307.7733459472656,73625400,2.433333333333333,0.0088443101364124,0.0328571428571428,435.93505261347616,442.21501039793037,433.47383421553644,438.230224609375,118454400,350.4655931397363,357.71087896767716,348.3771461904745,354.3554992675781,86318300,97.32923439103584,98.76600975490517,96.7525660503286,97.94499206542969,2641200,219.50422677661805,222.58937624427594,218.03000103289804,220.71485900878906,3585300,155.60650634765625,161.1999969482422,150.60800170898438,157.63949584960938,253456000,170.41055389737753,172.81267322550516,169.41794811238546,171.1153106689453,82465400,15.0,15.699999809265137,14.739999771118164,15.350000381469727,32396500,239.43061110647795,246.052612243835,236.0347216844515,242.89642333984375,35482900,296.0328526961505,304.50332734034885,295.7962016994368,301.6831359863281,35096500,147.74099731445312,161.2100067138672,146.96099853515625,158.72999572753906,5573400,143.4445037841797,144.875,140.51499938964844,143.29299926757812,57998000,407.30999755859375,412.7699890136719,396.6400146484375,410.1700134277344,7789800,0.13752299547195435,0.1475919932126999,0.13725000619888306,0.14750300347805023,580740990,37149.265625,41527.78515625,37093.62890625,41500.875,29412210792,2681.0576171875,2983.5869140625,2675.44384765625,2983.5869140625,18987223729,302.4466552734375,0
2022-02-07,307.92999267578125,315.92333984375,300.9033203125,302.4466552734375,60994500,2.6333333333333333,0.0143299501059203,0.0273015873015872,439.02138275573617,440.4668301489564,435.4467796685477,436.8238830566406,84472900,354.9592476689856,357.3644352875806,350.2280425112714,351.5048828125,58198100,98.09159824719704,98.5118794042811,97.42696775359785,97.70063781738281,2652700,221.1151219752861,221.99381165164306,219.51397100424066,220.15834045410156,2757300,158.52000427246094,162.6909942626953,157.25,157.9355010986328,102624000,171.5818404925576,172.66377718771588,169.6859597651765,170.39071655273438,77251200,15.619999885559082,16.0,14.680000305175781,14.90999984741211,29755200,243.42576095550064,251.51598801777178,241.72781639339988,246.98146057128906,37686800,301.9099430104185,303.5566896646353,295.7271649579209,296.7625732421875,28533300,157.57000732421875,163.2100067138672,154.52000427246094,155.77000427246094,3369200,144.25,144.25,138.89999389648438,139.2010040283203,54974000,410.1700134277344,412.3500061035156,393.54998779296875,402.1000061035156,8232900,0.1538030058145523,0.17158600687980652,0.15174099802970886,0.1655779927968979,1791358822,42406.78125,44401.86328125,41748.15625,43840.28515625,28641855926,3057.422119140625,3182.5283203125,3002.927001953125,3142.470703125,15197063785,307.3333435058594,1
